user_id,date,calories_expenditure,total_steps,total_intensity,average_intensity,average_metabolicEquivalent,sleep_mins,drowsy_mins,awake_mins,totalBed_time
4020332650,2016-03-21,1992,,,,1.0,,,,
4020332650,2016-03-22,1992,,,,1.0,,,,
4020332650,2016-03-23,1992,,,,1.0,,,,
4020332650,2016-03-24,1992,,,,1.0,,,,
4020332650,2016-03-25,1992,,,,1.0,,,,
4020332650,2016-03-26,1992,,,,1.0,,,,
4020332650,2016-03-27,1992,,,,1.0,,,,
4020332650,2016-03-28,2968,385,258,0.614285714285714,1.49,,,,
4020332650,2016-03-29,2973,4137,187,0.183333352941176,1.5,,,,
4020332650,2016-03-30,3416,5390,258,0.215,1.72,366,2,19,387
4020332650,2016-03-31,3441,7428,381,0.302380904761905,1.74,259,4,5,268
4020332650,2016-04-01,3336,5329,289,0.267592722222222,1.68,429,3,18,450
4020332650,2016-04-02,2888,4277,201,0.279166666666667,1.46,499,1,8,508
4020332650,2016-04-03,3306,6094,265,0.232456157894737,1.67,387,7,5,399
4020332650,2016-04-04,3121,6429,249,0.296428642857143,1.57,463,3,12,478
4020332650,2016-04-05,2975,6865,224,0.414814777777778,1.5,,,,
4020332650,2016-04-06,3248,7431,263,0.243518555555556,1.64,245,7,5,257
4020332650,2016-04-07,3032,6543,257,0.356944416666667,1.53,,,,
4020332650,2016-04-08,3608,9689,364,0.356862705882353,1.82,,,,
4020332650,2016-04-09,3270,7734,307,0.426388916666667,1.65,,,,
4020332650,2016-04-10,2812,5094,205,0.3416667,1.42,74,0,0,74
4020332650,2016-04-11,2508,2929,114,0.211111222222222,1.26,571,11,19,601
4020332650,2016-04-12,4065,8497,374,0.328070263157895,1.84,356,1,21,378
4020332650,2016-04-13,1992,,,,1.0,,,,
4020332650,2016-04-14,2006,38,3,0.016667,1.01,,,,
4020332650,2016-04-15,2955,1873,231,0.35,1.49,,,,
4020332650,2016-04-16,3059,1969,292,0.695238285714286,1.54,77,0,0,77
4020332650,2016-04-17,1999,7,2,0.033333,1.0,,,,
4020332650,2016-04-18,2006,62,2,0.033333,1.01,,,,
4020332650,2016-04-19,1992,,,,1.0,,,,
4020332650,2016-04-20,1992,,,,1.0,,,,
4020332650,2016-04-21,1992,,,,1.0,,,,
4020332650,2016-04-22,1992,,,,1.0,,,,
4020332650,2016-04-23,1992,,,,1.0,,,,
4020332650,2016-04-24,1992,,,,1.0,,,,
4020332650,2016-04-25,1992,,,,1.0,,,,
4020332650,2016-04-26,1992,,,,1.0,,,,
4020332650,2016-04-27,1992,,,,1.0,,,,
4020332650,2016-04-28,1992,,,,1.0,,,,
4020332650,2016-04-29,1992,,,,1.0,,,,
4020332650,2016-04-30,1992,,,,1.0,,,,
4020332650,2016-05-01,1992,,,,1.0,,,,
4020332650,2016-05-02,2218,465,53,0.22083325,1.11,42,5,1,48
4020332650,2016-05-03,2826,4465,174,0.193333266666667,1.43,311,1,4,316
4020332650,2016-05-04,3872,10194,477,0.441666666666667,1.96,447,30,27,504
4020332650,2016-05-05,3430,11713,394,0.505128230769231,1.73,226,4,18,248
4020332650,2016-05-06,2705,4357,177,0.268181818181818,1.36,385,6,17,408
4020332650,2016-05-07,2846,5005,184,0.2044444,1.44,,,,
4020332650,2016-05-08,3083,5812,263,0.230701736842105,1.56,364,18,20,402
4020332650,2016-05-09,2791,4556,192,0.3199999,1.41,29,4,1,34
4020332650,2016-05-10,2916,5474,206,0.190740666666667,1.47,413,14,33,460
4020332650,2016-05-11,2649,3663,156,0.371428428571429,1.33,,,,
4020332650,2016-05-12,1036,257,11,0.183333,1.04,,,,
4057192912,2016-03-12,1776,,,,1.0,,,,
4057192912,2016-03-13,1776,,,,1.0,,,,
4057192912,2016-03-14,2454,8433,239,0.234313764705882,1.38,,,,
4057192912,2016-03-15,1776,,,,1.0,,,,
4057192912,2016-03-16,1934,2139,71,0.394444333333333,1.09,,,,
4057192912,2016-03-17,1776,,,,1.0,,,,
4057192912,2016-03-18,1869,949,34,0.14166675,1.05,,,,
4057192912,2016-03-19,1776,,,,1.0,,,,
4057192912,2016-03-20,1781,44,2,0.033333,1.0,,,,
4057192912,2016-03-21,1978,2660,46,0.109523714285714,1.11,,,,
4057192912,2016-03-22,2289,5561,169,0.201190428571429,1.29,,,,
4057192912,2016-03-23,2422,7239,225,0.249999933333333,1.36,,,,
4057192912,2016-03-24,1778,7,1,0.016667,1.0,,,,
4057192912,2016-03-25,1776,,,,1.0,,,,
4057192912,2016-03-26,1776,,,,1.0,,,,
4057192912,2016-03-27,2006,2275,86,0.159259222222222,1.13,,,,
4057192912,2016-03-28,1778,8,1,0.016667,1.0,,,,
4057192912,2016-03-29,2248,5137,160,0.1777778,1.27,,,,
4057192912,2016-03-30,2237,5419,145,0.134259277777778,1.26,,,,
4057192912,2016-03-31,1776,,,,1.0,,,,
4057192912,2016-04-01,1776,,,,1.0,,,,
4057192912,2016-04-02,1776,,,,1.0,,,,
4057192912,2016-04-03,1776,,,,1.0,,,,
4057192912,2016-04-04,1776,,,,1.0,,,,
4057192912,2016-04-05,1776,,,,1.0,,,,
4057192912,2016-04-06,1780,18,2,0.033333,1.0,,,,
4057192912,2016-04-07,1778,4,1,0.016667,1.0,,,,
4057192912,2016-04-08,2361,8426,271,0.9033334,1.33,,,,
4057192912,2016-04-09,1942,1650,60,0.2,1.09,,,,
4057192912,2016-04-10,2100,3434,125,0.26041675,1.18,,,,
4057192912,2016-04-11,2375,6801,193,0.178703666666667,1.34,,,,
4057192912,2016-04-12,2738,5557,173,0.1441666,1.28,,,,
4057192912,2016-04-13,2289,5974,160,0.190476285714286,1.29,,,,
4057192912,2016-04-14,1776,,,,1.0,,,,
4057192912,2016-04-15,1511,3937,107,0.198148111111111,1.27,,,,
4057192912,2016-04-16,,,,,,,,,
4057192912,2016-04-17,,,,,,,,,
4057192912,2016-04-18,,,,,,,,,
4057192912,2016-04-19,,,,,,,,,
4057192912,2016-04-20,,,,,,,,,
4057192912,2016-04-21,,,,,,,,,
4057192912,2016-04-22,,,,,,,,,
4057192912,2016-04-23,,,,,,,,,
4057192912,2016-04-24,,,,,,,,,
4057192912,2016-04-25,,,,,,,,,
4057192912,2016-04-26,,,,,,,,,
4057192912,2016-04-27,,,,,,,,,
4057192912,2016-04-28,,,,,,,,,
4057192912,2016-04-29,,,,,,,,,
4057192912,2016-04-30,,,,,,,,,
4057192912,2016-05-01,,,,,,,,,
4057192912,2016-05-02,,,,,,,,,
4057192912,2016-05-03,,,,,,,,,
4057192912,2016-05-04,,,,,,,,,
4057192912,2016-05-05,,,,,,,,,
4057192912,2016-05-06,,,,,,,,,
4057192912,2016-05-07,,,,,,,,,
4057192912,2016-05-08,,,,,,,,,
4057192912,2016-05-09,,,,,,,,,
4057192912,2016-05-10,,,,,,,,,
4057192912,2016-05-11,,,,,,,,,
4057192912,2016-05-12,,,,,,,,,
4319703577,2016-03-12,2202,9266,297,0.291176529411765,1.51,503,3,11,517
4319703577,2016-03-13,2118,7664,311,0.3239584375,1.45,364,0,12,376
4319703577,2016-03-14,2234,8498,376,0.447619071428571,1.53,94,2,4,100
4319703577,2016-03-15,2130,7767,294,0.3062500625,1.46,458,1,31,490
4319703577,2016-03-16,2227,9512,358,0.331481611111111,1.52,496,2,33,531
4319703577,2016-03-17,2180,8240,313,0.274561421052632,1.5,495,0,34,529
4319703577,2016-03-18,2039,6427,281,0.260185277777778,1.4,481,1,21,503
4319703577,2016-03-19,2048,6055,257,0.237963,1.4,473,7,25,505
4319703577,2016-03-20,1872,3870,191,0.2122222,1.28,450,9,29,488
4319703577,2016-03-21,2088,6822,296,0.274074166666667,1.43,428,4,34,466
4319703577,2016-03-22,2137,7885,309,0.3218750625,1.46,63,0,1,64
4319703577,2016-03-23,2202,8996,344,0.3583333125,1.51,490,1,19,510
4319703577,2016-03-24,2347,10223,401,0.33416675,1.61,412,1,16,429
4319703577,2016-03-25,2203,8596,364,0.275757545454546,1.51,519,4,35,558
4319703577,2016-03-26,2048,5910,267,0.247222222222222,1.4,489,1,27,517
4319703577,2016-03-27,1786,3482,146,0.202777916666667,1.22,583,8,22,613
4319703577,2016-03-28,2297,9449,408,0.377777777777778,1.58,498,3,24,525
4319703577,2016-03-29,1957,5643,224,0.219607823529412,1.34,514,10,23,547
4319703577,2016-03-30,2141,9024,280,0.274509941176471,1.47,454,2,22,478
4319703577,2016-03-31,2130,8144,293,0.3052083125,1.46,38,1,8,47
4319703577,2016-04-01,2217,9343,350,0.324074055555556,1.52,466,0,18,484
4319703577,2016-04-02,2154,8405,310,0.344444466666667,1.48,529,0,14,543
4319703577,2016-04-03,2178,8223,367,0.407777733333333,1.49,568,0,15,583
4319703577,2016-04-04,2307,10067,406,0.356140315789474,1.58,473,7,25,505
4319703577,2016-04-05,2202,8359,348,0.322222222222222,1.51,507,8,29,544
4319703577,2016-04-06,2342,10946,434,0.344444476190476,1.61,901,13,45,959
4319703577,2016-04-07,2237,9130,347,0.385555466666667,1.53,433,0,17,450
4319703577,2016-04-08,2017,6420,293,0.3052083125,1.44,,,,
4319703577,2016-04-09,,,,,,,,,
4319703577,2016-04-10,,,,,,,,,
4319703577,2016-04-11,,,,,,,,,
4319703577,2016-04-12,1464,,,,1.0,,,,
4319703577,2016-04-13,1756,3619,150,0.357143,1.2,79,1,7,87
4319703577,2016-04-14,2299,10210,360,0.333333444444444,1.58,486,1,15,502
4319703577,2016-04-15,1982,5664,228,0.2,1.36,435,1,23,459
4319703577,2016-04-16,1886,4744,194,0.293939454545455,1.29,506,1,15,522
4319703577,2016-04-17,1469,29,3,0.025,1.0,56,8,10,74
4319703577,2016-04-18,1637,2229,79,0.1645835,1.12,513,7,28,548
4319703577,2016-04-19,2203,8925,311,0.287963,1.51,493,12,20,525
4319703577,2016-04-20,2215,8915,342,0.316666722222222,1.52,437,0,8,445
4319703577,2016-04-21,1530,517,34,0.062963,1.05,129,3,9,141
4319703577,2016-04-22,1886,4500,217,0.200926,1.3,516,1,18,535
4319703577,2016-04-23,1946,4935,233,0.215740833333333,1.34,639,3,19,661
4319703577,2016-04-24,1883,4081,204,0.188889,1.29,516,5,30,551
4319703577,2016-04-25,2314,9259,406,0.356140263157895,1.59,478,2,18,498
4319703577,2016-04-26,2237,9899,354,0.421428642857143,1.54,466,0,8,474
4319703577,2016-04-27,2327,10780,412,0.361403631578947,1.6,382,1,24,407
4319703577,2016-04-28,2371,10810,414,0.363157947368421,1.63,483,7,18,508
4319703577,2016-04-29,2177,7990,343,0.28583335,1.49,477,7,18,502
4319703577,2016-04-30,2094,8221,290,0.2685185,1.44,477,4,24,505
4319703577,2016-05-01,1598,1251,67,0.124074,1.09,526,1,10,537
4319703577,2016-05-02,2267,9121,366,0.290476285714286,1.56,467,2,31,500
4319703577,2016-05-03,2237,9648,363,0.30250005,1.54,420,1,29,450
4319703577,2016-05-04,2286,10429,363,0.3781250625,1.57,,,,
4319703577,2016-05-05,2533,13658,477,0.441666777777778,1.74,81,4,9,94
4319703577,2016-05-06,2264,9426,354,0.256521739130435,1.56,385,5,27,417
4319703577,2016-05-07,2160,7937,344,0.28666675,1.48,515,2,27,544
4319703577,2016-05-08,1795,3672,153,0.212499916666667,1.23,652,1,30,683
4319703577,2016-05-09,2347,10362,408,0.323809380952381,1.61,526,4,29,559
4319703577,2016-05-10,2261,9487,362,0.3016667,1.55,513,0,28,541
4319703577,2016-05-11,2233,9129,356,0.370833375,1.54,510,0,24,534
4319703577,2016-05-12,247,17,2,0.016667,1.02,230,1,17,248
4388161847,2016-03-12,,,,,,,,,
4388161847,2016-03-13,,,,,,,,,
4388161847,2016-03-14,,,,,,,,,
4388161847,2016-03-15,,,,,,,,,
4388161847,2016-03-16,,,,,,,,,
4388161847,2016-03-17,,,,,,,,,
4388161847,2016-03-18,,,,,,,,,
4388161847,2016-03-19,,,,,,,,,
4388161847,2016-03-20,,,,,,,,,
4388161847,2016-03-21,,,,,,,,,
4388161847,2016-03-22,,,,,,,,,
4388161847,2016-03-23,,,,,,,,,
4388161847,2016-03-24,,,,,,,,,
4388161847,2016-03-25,,,,,,,,,
4388161847,2016-03-26,,,,,,,,,
4388161847,2016-03-27,,,,,,,,,
4388161847,2016-03-28,,,,,,,,,
4388161847,2016-03-29,,,,,,,,,
4388161847,2016-03-30,,,,,,,,,
4388161847,2016-03-31,,,,,,,,,
4388161847,2016-04-01,,,,,,,,,
4388161847,2016-04-02,,,,,,,,,
4388161847,2016-04-03,,,,,,,,,
4388161847,2016-04-04,,,,,,,,,
4388161847,2016-04-05,,,,,,,,,
4388161847,2016-04-06,,,,,,,,,
4388161847,2016-04-07,,,,,,,,,
4388161847,2016-04-08,,,,,,,,,
4388161847,2016-04-09,,,,,,,,,
4388161847,2016-04-10,,,,,,,,,
4388161847,2016-04-11,,,,,,,,,
4388161847,2016-04-12,1872,,,,1.0,,,,
4388161847,2016-04-13,2507,5938,181,0.430952428571429,1.34,,,,
4388161847,2016-04-14,2996,8863,319,0.27982452631579,1.6,208,9,14,231
4388161847,2016-04-15,3065,8758,299,0.237301714285714,1.63,298,2,4,304
4388161847,2016-04-16,3075,6580,289,0.267592611111111,1.64,540,3,20,563
4388161847,2016-04-17,2573,4660,201,0.176315947368421,1.37,498,1,18,517
4388161847,2016-04-18,3273,11009,336,0.311111166666667,1.74,138,4,7,149
4388161847,2016-04-19,3016,10181,341,0.270634904761905,1.61,433,4,14,451
4388161847,2016-04-20,3085,10553,369,0.323684105263158,1.64,430,0,25,455
4388161847,2016-04-21,3070,10055,317,0.278070210526316,1.63,290,0,6,296
4388161847,2016-04-22,3542,12139,501,0.491176529411765,1.89,164,3,6,173
4388161847,2016-04-23,3311,13236,399,0.3325001,1.76,396,1,16,413
4388161847,2016-04-24,2882,10243,297,0.274999944444444,1.54,552,7,36,595
4388161847,2016-04-25,3287,12961,396,0.34736852631579,1.75,33,0,10,43
4388161847,2016-04-26,2930,9461,312,0.236363590909091,1.56,464,0,42,506
4388161847,2016-04-27,3073,11193,370,0.268116043478261,1.64,423,6,26,455
4388161847,2016-04-28,2968,10074,309,0.286111166666667,1.58,288,0,12,300
4388161847,2016-04-29,2978,9232,307,0.269298210526316,1.59,,,,
4388161847,2016-04-30,3284,12533,428,0.324242454545455,1.75,507,0,39,546
4388161847,2016-05-01,2926,10255,307,0.269298263157895,1.56,556,13,24,593
4388161847,2016-05-02,3146,10096,311,0.272807052631579,1.68,262,0,2,264
4388161847,2016-05-03,3289,12727,396,0.366666666666667,1.75,111,0,3,114
4388161847,2016-05-04,3162,12375,398,0.349122736842105,1.68,467,7,27,501
4388161847,2016-05-05,2899,9603,313,0.289814833333333,1.54,283,2,9,294
4388161847,2016-05-06,3423,13175,451,0.37583335,1.82,,,,
4388161847,2016-05-07,4022,22770,732,0.677777833333333,2.14,472,0,24,496
4388161847,2016-05-08,3935,17298,575,0.638888933333333,2.09,529,2,10,541
4388161847,2016-05-09,3012,10218,314,0.275438631578947,1.6,127,2,8,137
4388161847,2016-05-10,3059,10299,334,0.292982578947368,1.63,477,3,18,498
4388161847,2016-05-11,2954,10201,316,0.309803941176471,1.57,292,0,7,299
4388161847,2016-05-12,1553,3079,101,0.187037111111111,1.32,,,,
4445114986,2016-03-12,2218,4189,222,0.217647176470588,1.32,361,6,14,381
4445114986,2016-03-13,2398,5777,300,0.294117647058823,1.43,348,0,5,353
4445114986,2016-03-14,2306,7585,263,0.5479165,1.37,,,,
4445114986,2016-03-15,2271,4997,258,0.21500005,1.35,487,12,61,560
4445114986,2016-03-16,2291,4532,263,0.230701736842105,1.36,388,9,21,418
4445114986,2016-03-17,2394,7572,304,0.298039235294118,1.42,217,0,14,231
4445114986,2016-03-18,2166,3951,199,0.255128153846154,1.29,,,,
4445114986,2016-03-19,2301,5133,223,0.168939409090909,1.37,137,3,16,156
4445114986,2016-03-20,2217,4033,220,0.1833334,1.32,539,3,10,552
4445114986,2016-03-21,2456,8193,313,0.26083335,1.46,195,4,10,209
4445114986,2016-03-22,2128,2972,191,0.1591667,1.27,344,5,11,360
4445114986,2016-03-23,2299,4794,258,0.286666666666667,1.37,,,,
4445114986,2016-03-24,2049,2806,154,0.171111133333333,1.23,380,3,22,405
4445114986,2016-03-25,2285,5044,273,0.2275,1.38,325,8,11,344
4445114986,2016-03-26,2399,7174,285,0.296874875,1.45,156,0,10,166
4445114986,2016-03-27,2302,4993,273,0.239473631578947,1.39,318,0,7,325
4445114986,2016-03-28,2070,2987,173,0.180208375,1.25,359,6,11,376
4445114986,2016-03-29,2010,2303,155,0.16145825,1.21,442,12,24,478
4445114986,2016-03-30,2032,2600,163,0.246969727272727,1.23,,,,
4445114986,2016-03-31,2228,4804,238,0.208772052631579,1.35,360,7,49,416
4445114986,2016-04-01,2129,3271,205,0.17982452631579,1.29,311,3,23,337
4445114986,2016-04-02,2314,5383,273,0.252777777777778,1.4,469,2,24,495
4445114986,2016-04-03,2059,3146,171,0.2375,1.24,,,,
4445114986,2016-04-04,1937,2422,110,0.166666727272727,1.17,,,,
4445114986,2016-04-05,2215,4228,250,0.2083334,1.34,465,7,24,496
4445114986,2016-04-06,2376,6911,303,0.265789473684211,1.43,431,3,16,450
4445114986,2016-04-07,2337,6667,282,0.23500005,1.41,262,3,3,268
4445114986,2016-04-08,2302,5543,266,0.22166665,1.39,219,4,10,233
4445114986,2016-04-09,2206,4191,239,0.19916675,1.33,391,5,47,443
4445114986,2016-04-10,2423,6625,316,0.26333335,1.46,347,5,17,369
4445114986,2016-04-11,2297,5986,274,0.240350894736842,1.39,395,5,28,428
4445114986,2016-04-12,2855,3554,216,0.156521695652174,1.28,737,12,40,789
4445114986,2016-04-13,2096,2961,194,0.2020833125,1.27,370,7,29,406
4445114986,2016-04-14,2191,3974,231,0.213888944444444,1.33,441,3,48,492
4445114986,2016-04-15,2494,7198,350,0.277777761904762,1.51,337,11,31,379
4445114986,2016-04-16,2183,3945,225,0.250000066666667,1.32,462,8,29,499
4445114986,2016-04-17,1930,2258,114,0.1900001,1.17,98,3,6,107
4445114986,2016-04-18,2250,6155,249,0.345833333333333,1.36,,,,
4445114986,2016-04-19,1954,2064,121,0.106140263157895,1.18,388,7,29,424
4445114986,2016-04-20,1973,2072,137,0.163095285714286,1.19,439,3,20,462
4445114986,2016-04-21,2145,3789,215,0.199074111111111,1.3,436,5,28,469
4445114986,2016-04-22,2432,6831,317,0.2641667,1.47,388,8,21,417
4445114986,2016-04-23,2151,4363,201,0.279166666666667,1.3,,,,
4445114986,2016-04-24,2249,5002,244,0.239215588235294,1.36,,,,
4445114986,2016-04-25,2074,3385,179,0.1864583125,1.25,329,7,9,345
4445114986,2016-04-26,2293,6326,269,0.249074055555556,1.39,353,6,32,391
4445114986,2016-04-27,2361,7243,292,0.24333335,1.43,332,5,37,374
4445114986,2016-04-28,2204,4493,236,0.19666665,1.34,419,6,17,442
4445114986,2016-04-29,2195,4658,226,0.2511112,1.33,106,0,2,108
4445114986,2016-04-30,2362,6222,290,0.254386,1.43,322,6,25,353
4445114986,2016-05-01,2250,5232,240,0.210526315789474,1.36,439,5,15,459
4445114986,2016-05-02,2335,6910,289,0.267592555555556,1.42,503,5,34,542
4445114986,2016-05-03,2420,7502,327,0.302777833333333,1.47,417,2,31,450
4445114986,2016-05-04,2071,2923,180,0.1500001,1.25,337,8,18,363
4445114986,2016-05-05,2122,3800,203,0.211458375,1.29,462,9,42,513
4445114986,2016-05-06,2211,4514,229,0.173485,1.34,374,5,23,402
4445114986,2016-05-07,2123,5167,194,0.230952357142857,1.29,401,11,24,436
4445114986,2016-05-08,2423,7303,324,0.359999933333333,1.47,361,4,26,391
4445114986,2016-05-09,2279,5275,266,0.211111142857143,1.38,457,16,60,533
4445114986,2016-05-10,2181,3915,231,0.183333380952381,1.32,405,7,14,426
4445114986,2016-05-11,2502,9105,378,0.370588117647059,1.51,501,4,25,530
4445114986,2016-05-12,1152,687,51,0.0944445555555556,1.09,483,5,13,501
4558609924,2016-03-12,1997,7616,300,0.3124999375,1.49,,,,
4558609924,2016-03-13,1656,2942,155,0.1722222,1.23,,,,
4558609924,2016-03-14,1460,929,59,0.163889,1.09,,,,
4558609924,2016-03-15,1707,3743,188,0.284848636363636,1.27,,,,
4558609924,2016-03-16,1665,3195,162,0.337500125,1.24,,,,
4558609924,2016-03-17,1894,5767,247,0.294047571428571,1.41,,,,
4558609924,2016-03-18,1682,3452,176,0.24444425,1.25,,,,
4558609924,2016-03-19,1344,,,,1.0,,,,
4558609924,2016-03-20,1677,3446,159,0.378571428571429,1.25,,,,
4558609924,2016-03-21,1344,,,,1.0,,,,
4558609924,2016-03-22,1344,,,,1.0,,,,
4558609924,2016-03-23,1344,,,,1.0,,,,
4558609924,2016-03-24,1836,,200,0.476190571428571,1.37,,,,
4558609924,2016-03-25,1641,3673,134,0.319047571428571,1.22,,,,
4558609924,2016-03-26,1713,4879,186,0.281818181818182,1.27,,,,
4558609924,2016-03-27,2148,8131,358,0.397777866666667,1.6,,,,
4558609924,2016-03-28,2134,7660,363,0.403333333333333,1.59,,,,
4558609924,2016-03-29,2091,7607,349,0.36354175,1.56,,,,
4558609924,2016-03-30,1884,5535,262,0.256862882352941,1.4,96,0,5,101
4558609924,2016-03-31,1963,6476,307,0.319791625,1.46,190,0,1,191
4558609924,2016-04-01,1904,5336,258,0.307142785714286,1.42,,,,
4558609924,2016-04-02,1680,3183,173,0.18020825,1.26,86,0,1,87
4558609924,2016-04-03,1903,6176,286,0.3177778,1.42,274,0,3,277
4558609924,2016-04-04,2080,8205,367,0.339814833333333,1.55,,,,
4558609924,2016-04-05,1880,6799,285,0.339285642857143,1.4,,,,
4558609924,2016-04-06,1856,5668,259,0.287777733333333,1.39,,,,
4558609924,2016-04-07,2237,7998,401,0.4177083125,1.67,,,,
4558609924,2016-04-08,1780,4195,241,0.236274588235294,1.33,,,,
4558609924,2016-04-09,1883,5512,276,0.255555555555556,1.41,,,,
4558609924,2016-04-10,1908,6248,290,0.30208325,1.43,,,,
4558609924,2016-04-11,2152,8828,308,0.366666714285714,1.61,,,,
4558609924,2016-04-12,2584,6171,379,0.300793714285714,1.43,,,,
4558609924,2016-04-13,1728,4978,198,0.412500125,1.29,,,,
4558609924,2016-04-14,1925,6799,279,0.332142714285714,1.44,,,,
4558609924,2016-04-15,2124,7795,373,0.3885416875,1.59,,,,
4558609924,2016-04-16,1993,7265,356,0.349019705882353,1.49,,,,
4558609924,2016-04-17,2119,9634,363,0.3781250625,1.58,,,,
4558609924,2016-04-18,2119,8940,403,0.4197915625,1.58,,,,
4558609924,2016-04-19,1878,5401,269,0.373611166666667,1.4,,,,
4558609924,2016-04-20,1788,4803,222,0.2466666,1.34,,,,
4558609924,2016-04-21,2488,13743,492,0.431579052631579,1.86,126,5,6,137
4558609924,2016-04-22,2096,9601,383,0.375490235294118,1.56,,,,
4558609924,2016-04-23,2082,6890,333,0.326470588235294,1.55,,,,
4558609924,2016-04-24,2167,8553,395,0.4114583125,1.61,,,,
4558609924,2016-04-25,2227,8095,414,0.43125,1.66,68,1,10,79
4558609924,2016-04-26,2220,9148,401,0.4177083125,1.65,35,2,5,42
4558609924,2016-04-27,2098,9557,421,0.4677778,1.56,,,,
4558609924,2016-04-28,2187,9451,392,0.362963111111111,1.63,69,1,6,76
4558609924,2016-04-29,1921,7833,300,0.333333266666667,1.43,102,0,1,103
4558609924,2016-04-30,2106,10310,372,0.326315842105263,1.57,,,,
4558609924,2016-05-01,1692,3428,190,0.243589692307692,1.26,115,4,10,129
4558609924,2016-05-02,2070,7891,383,0.398958375,1.55,,,,
4558609924,2016-05-03,1957,5267,320,0.296296444444444,1.46,,,,
4558609924,2016-05-04,1846,5232,252,0.299999928571429,1.38,,,,
4558609924,2016-05-05,2265,10611,428,0.419607882352941,1.7,,,,
4558609924,2016-05-06,1727,3755,202,0.21041675,1.29,,,,
4558609924,2016-05-07,1978,8237,334,0.3479166875,1.48,46,0,6,52
4558609924,2016-05-08,2672,6543,506,0.937037111111111,2.0,77,0,5,82
4558609924,2016-05-09,2228,11451,417,0.408823529411765,1.67,,,,
4558609924,2016-05-10,1894,6435,289,0.321111133333333,1.42,,,,
4558609924,2016-05-11,2132,9108,398,0.390196058823529,1.6,,,,
4558609924,2016-05-12,1407,6020,232,0.429629555555556,1.58,,,,
4702921684,2016-03-12,3607,13778,509,0.499019705882353,1.79,454,2,22,478
4702921684,2016-03-13,3102,11042,380,0.527777833333333,1.54,281,0,7,288
4702921684,2016-03-14,2946,6934,295,0.273148277777778,1.46,437,1,19,457
4702921684,2016-03-15,3062,8430,295,0.273148166666667,1.52,453,0,14,467
4702921684,2016-03-16,2796,6176,231,0.226470647058824,1.39,461,1,26,488
4702921684,2016-03-17,2920,7379,265,0.259803941176471,1.45,446,3,15,464
4702921684,2016-03-18,2732,6411,210,0.269230846153846,1.35,345,0,19,364
4702921684,2016-03-19,2018,9,1,0.016667,1.0,,,,
4702921684,2016-03-20,2016,,,,1.0,,,,
4702921684,2016-03-21,2434,3479,113,0.171212181818182,1.21,99,0,3,102
4702921684,2016-03-22,3131,9658,332,0.26349219047619,1.55,428,3,27,458
4702921684,2016-03-23,2870,6579,249,0.244117647058824,1.42,429,1,36,466
4702921684,2016-03-24,2948,7835,279,0.244736894736842,1.46,428,4,28,460
4702921684,2016-03-25,2821,6085,243,0.225000055555556,1.4,458,3,26,487
4702921684,2016-03-26,3656,15072,566,0.554901941176471,1.81,404,0,14,418
4702921684,2016-03-27,3378,12619,466,0.517777866666667,1.67,563,1,34,598
4702921684,2016-03-28,2975,7449,299,0.293137235294118,1.47,419,0,7,426
4702921684,2016-03-29,2885,6506,263,0.230701736842105,1.43,413,3,14,430
4702921684,2016-03-30,2915,7583,262,0.21833345,1.44,421,12,22,455
4702921684,2016-03-31,2896,6963,256,0.250980352941176,1.43,420,0,5,425
4702921684,2016-04-01,2923,7165,266,0.2770833125,1.45,454,5,16,475
4702921684,2016-04-02,3324,10328,431,0.448958375,1.65,538,1,27,566
4702921684,2016-04-03,3358,12103,446,0.495555533333333,1.66,558,0,28,586
4702921684,2016-04-04,2930,7810,288,0.282353,1.45,419,0,25,444
4702921684,2016-04-05,2850,6670,276,0.255555388888889,1.41,404,3,33,440
4702921684,2016-04-06,2941,7605,268,0.279166625,1.46,454,10,11,475
4702921684,2016-04-07,2822,6585,210,0.2187499375,1.4,448,0,12,460
4702921684,2016-04-08,2973,8104,277,0.271568588235294,1.47,345,0,25,370
4702921684,2016-04-09,3598,14002,517,0.506862705882353,1.78,425,52,111,588
4702921684,2016-04-10,3226,11135,384,0.4000000625,1.6,533,4,18,555
4702921684,2016-04-11,2621,6457,203,0.2114584375,1.42,378,0,7,385
4702921684,2016-04-12,2949,7213,263,0.2435185,1.46,442,0,16,458
4702921684,2016-04-13,2894,6877,258,0.226315789473684,1.44,376,3,26,405
4702921684,2016-04-14,2986,7860,271,0.265686352941176,1.48,365,0,31,396
4702921684,2016-04-15,2896,6506,275,0.2864583125,1.44,230,0,1,231
4702921684,2016-04-16,3321,11134,392,0.384313705882353,1.65,498,2,22,522
4702921684,2016-04-17,3393,12692,470,0.559523785714286,1.68,592,3,28,623
4702921684,2016-04-18,3012,9105,317,0.352222066666667,1.49,288,0,19,307
4702921684,2016-04-19,2813,6708,225,0.234375,1.39,466,0,20,486
4702921684,2016-04-20,3063,8793,324,0.28421047368421,1.52,416,0,15,431
4702921684,2016-04-21,2728,6530,238,0.283333357142857,1.35,342,0,8,350
4702921684,2016-04-22,2241,1664,72,0.4,1.11,27,0,0,27
4702921684,2016-04-23,3691,15126,567,0.590625125,1.83,477,0,10,487
4702921684,2016-04-24,3539,15050,516,0.477777833333333,1.75,480,0,27,507
4702921684,2016-04-25,3060,9140,318,0.2944445,1.52,407,1,11,419
